id,upc,maquina_id,Material,multiplicador,multiplicador_socio,texto,descargada,cancelado,created_at,updated_at,deleted_at,imagen,active
ID5000112532340,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000174192,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000183071,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112575293,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000051981,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA PET 1/250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000028921,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA PET 1/250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000056672,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA LIGHT S/CAFEINA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000133335,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO PET 1/250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000133724,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO PET 1/250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID9159714834904,9160000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO COLA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID7611612411004,7610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO COLA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834799,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO COLA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834904,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO COLA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834812,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO COLA CERO ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000131836,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO PET 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112566451,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO PET 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000057297,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA LIGHT S/CAFEINA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000183255,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA LIGHT S/CAFEINA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000174123,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA LIGHT S/CAFEINA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000040608143,40608143,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LIGHT LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800161529,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LIGHT LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID40608143,40608143,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LIGHT LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300012,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LIGHT LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494301392,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI MAX ZERO 1,75 LTR",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800105295,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI MAX ZERO 1,75 LTR",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800149169,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI MAX ZERO 1,75 LTR",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800161598,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI MAX ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300043,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI MAX ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID87170382,87170382,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI MAX ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800146120,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800146038,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800104182,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494301484,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494301491,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI LIGHT 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800125590,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI LIGHT 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800149190,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI LIGHT 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800149220,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"PEPSI LIGHT 1,75 LTR.PACK-2 UND",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000131805,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000131843,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000183163,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800163332,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,PEPSI PET 1 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800106964,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,PEPSI PET 1 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID54492387,54492387,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA LIGHT PET 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000054492387,54492387,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA LIGHT PET 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000096203,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO ZERO 2 LTR P.2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000208446,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO ZERO 2 LTR P.2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834836,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO COLA ZERO ALTEZA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000096197,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA ZERO ZERO LATA 33 CL P.12,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000223555,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA ZERO/ZERO PET 1/250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300036,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI MAX ZERO S/CAFEINA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800162991,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI MAX ZERO S/CAFEINA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000040822938,40822938,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA  NARANJA  50  CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID40822938,40822938,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA  NARANJA  50  CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834607,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834508,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007480012,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408016015,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408050354,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408050231,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300722,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408014288,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834942,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"REFRES.ALTEZA S.GAS NARANJA 12%ZUMO 1,5",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834560,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"REFRES.ALTEZA S.GAS NARANJA 12%ZUMO 1,5",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408124833,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408026236,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000004840,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA NARANJA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000011527,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,FANTA NARANJA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300982,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408095102,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408094013,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS NARANJA LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834669,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"REFRESCO ALTEZA S/GAS/AZU.NARANJA 1,5",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834690,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"REFRESCO ALTEZA S/GAS/AZU.NARANJA 1,5",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024032324,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"REFRESCO ALTEZA S/GAS/AZU.NARANJA 1,5",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000059390,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA NARANJA 2 LTR.PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112575385,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA NARANJA 2 LTR.PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112532371,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA NARANJA 2 LTR.PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408103708,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS ZERO NARANJA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112528114,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,FANTA NARANJA LATA 33 CL.PACK 6,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000056689,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,FANTA NARANJA LATA 33 CL.PACK 6,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834751,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO ALTEZA NARANJA 8%ZUMO LATA 33 C,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834928,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO ALTEZA NARANJA 8%ZUMO LATA 33 C,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000120960,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,FANTA ZERO NARANJA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000120984,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA ZERO NARANJA 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408013427,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA PET 1 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408010518,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS NARANJA PET 1 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834515,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA LIMON 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007480029,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA LIMON 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024032416,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA LIMON 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834614,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,REFRESCO ALTEZA LIMON 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408016022,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS LIMON 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408050361,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS LIMON 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300739,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408050248,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408014295,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408124840,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,KAS LIMON 2 LITROS PACK-2 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300999,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408094020,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408095119,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,KAS LIMON LATA 33 CL PACK 9,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000006011,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA LIMON 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000006004,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,FANTA LIMON LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834744,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO ALTEZA LIMON 6%ZUMO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834874,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,REFRESCO ALTEZA LIMON 6%ZUMO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000121011,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FANTA ZERO LIMON 2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000142573,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,MINUTE MAID LIMON&NADA PET LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834645,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834546,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007487004,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283008006,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA LA CASERA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283006101,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA LA CASERA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283006118,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA LA CASERA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283001106,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA LA CASERA 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834652,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024855305,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834553,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA ALTEZA 500 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8412301102031,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,SIFON ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834263,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,SIFON ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834256,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,SIFON ALTEZA 1/500 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000160072,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,GASEOSA SCHUSS LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID84141118,84141118,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA SCHWEPPES LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000084141118,84141118,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA SCHWEPPES LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100317357,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA SCHWEPPES LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100314646,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA SCHWEPPES LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100301141,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA SCHWEPPES LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100001386,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA SCHWEPPES LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000039231,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA NORDIC MIST LATA 250 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834539,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA ALTEZA 1/500 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834638,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA ALTEZA 1/500 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834898,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TONICA ALTEZA 1/500 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834805,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834881,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA ALTEZA LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100304753,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA SCHWEPPES ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100333340,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,GINGER SCHWEPPES LATA 25 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100363545,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,TONICA PINK SCHWEPPES LATA 25 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414100389538,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,SCHWEPPES CITRUS LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411800376653,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TRINA MANZANA 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411800312842,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"TRINA MANZANA ZERO 1,5 LTR",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
